eps,min_samples,n_clusters,noise_ratio,largest_cluster
0.1461215261884613,3,2600,0.15784730011216153,5744
0.14129043890285434,5,1191,0.27367409069059445,5145
0.09804525522980063,7,913,0.5167641403621215,2166
0.17896383887185813,4,1468,0.16557843294343855,5765
0.10786402722046691,3,3330,0.22802836083960903,4102
0.10156168194047088,7,913,0.5027038936067938,2306
0.16719227481921095,5,1073,0.2313130908508252,6262
0.13199647764500866,3,2845,0.1760735459061048,4792
0.09377132175892644,6,1166,0.49206857875340493,2414
0.21321120335056626,4,1281,0.1277239224483256,7318
0.2221139838588752,7,553,0.21707258452171127,5934
0.08353990393555619,4,2384,0.401297868931261,2212
0.051501406559999977,5,1365,0.6847460342893767,1935
0.11722599370587475,5,1307,0.3428537093414517,4279
0.2095021671361505,4,1346,0.1253404903060407,6680
0.2178347732468649,5,973,0.15378144528120494,5861
0.07766581402320985,3,4153,0.3172368210222721,2192
0.20486718023661027,6,721,0.20377343374459223,6405
0.07314083346188589,6,1168,0.5967793622816856,2139
0.12801251803130587,7,787,0.402739945521551,4364
0.24972190300238317,4,1075,0.08720557602948245,8310
0.08851816464618197,4,2285,0.3796466912353789,2392
0.08079271651552529,5,1620,0.49365085723441754,2333
0.1345600665093587,6,920,0.33818698926454094,4637
0.17393370519397228,7,632,0.2848101265822785,5686
0.23658015648265068,3,1629,0.06571462906585483,6775
0.24616422910660685,4,1089,0.09089088287133472,6678
0.06392812731827893,4,2438,0.5150416599903862,2080
0.07759950346958107,4,2405,0.4323025156224964,2311
0.2081475947791988,5,978,0.16818218234257332,7191
0.1041264304541721,7,899,0.48704133952892165,2375
0.22696981190127213,3,1714,0.07418682903380869,6709
0.18269065144581736,7,636,0.2692276878705336,6099
0.07236896047613545,6,1166,0.6011456497356192,2151
0.21650585698480146,6,757,0.1899134754045826,5871
0.08527127600161517,6,1181,0.5315053677295305,2300
0.13469907893593075,3,2796,0.17525236340330075,5121
0.160436985711866,6,821,0.2840690594456017,5101
0.15015322981605567,4,1644,0.20946162473962507,5542
0.1872325831230301,5,1018,0.19429979170004807,5863
0.18053734697385104,6,788,0.23822304117929818,7104
0.24840840110561097,6,666,0.14735218714949527,6700
0.24988438184483758,4,1073,0.09099102707899374,6111
0.1532918805271282,4,1565,0.20727848101265822,6031
0.0690398173921728,5,1593,0.5624098702131068,2055
0.19556865979374366,3,2022,0.09780083319980773,6388
0.24533281564331783,6,666,0.15350104149975966,6810
0.11366527752580408,3,3232,0.21268626822624578,3994
0.14224177716751477,5,1168,0.2805640121775356,5146
0.13495538496309117,6,893,0.3414516904342253,4946
0.06028383091138587,3,4559,0.4015983015542381,2168
0.18445288624468897,7,648,0.2713908027559686,6268
0.12066753901369356,4,1852,0.27639801313892004,4375
0.20749277492630047,3,1966,0.08690514340650536,6474
0.21642401505639725,6,720,0.1909549751642365,6553
0.21424615731956909,5,959,0.1564252523634033,6593
0.13333319960797602,6,974,0.3425933344015382,4498
0.11430913644817992,6,1021,0.4072264060246755,3706
0.19976415593341096,5,1039,0.17639400737061367,6620
0.2102778867685446,7,610,0.23285531164877424,6362
0.14825148927827325,4,1624,0.2151698445761897,6130
0.2286062039072606,5,943,0.13964108315975005,7283
0.07878173921571166,3,4116,0.3110078513058805,2224
0.22581375593179204,6,733,0.1767344976766544,6442
0.06921904659437626,4,2430,0.478549110719436,2108
0.08070510441092278,6,1176,0.5576430059285371,2192
0.15676800265479207,7,662,0.32913395289216474,5012
0.06350369603748302,7,751,0.7142485178657266,2076
0.06056142028002207,7,672,0.7395449447203973,2004
0.05010374883314111,3,4714,0.45775917320942155,1940
0.13726333193885265,3,2747,0.1685427014901458,5239
0.20492477625844596,7,594,0.23992549270950167,6506
0.05696767005598313,4,2465,0.5528360839609037,2033
0.1804515212931711,3,2185,0.11264220477487583,6435
0.2146254634832373,4,1276,0.1201329915077712,6581
0.08360016971557423,7,892,0.596218554718795,2385
0.07937274696428086,4,2377,0.4287974683544304,2203
0.22216019472410725,3,1761,0.07767184746034289,7489
0.21462492199001898,6,762,0.18943278320781926,7315
0.15778835325283738,3,2458,0.1423449767665438,6301
0.21383997585879605,4,1304,0.12043342413074828,6586
0.06855121548489895,3,4339,0.3609197244031405,2205
0.1288963035877509,6,933,0.36136035891684026,4539
0.19755951122127458,5,995,0.1785370934145169,6047
0.10149039186479268,7,943,0.4992989905463868,2305
0.20046578288671058,4,1326,0.1384994391924371,6692
0.15083572087816277,4,1611,0.20984217272872938,6124
0.20005319758964663,3,1989,0.09473642044544144,6655
0.14293592757146592,4,1714,0.22812850504726806,5629
0.12358086804436352,5,1256,0.32564893446563054,4489
0.09383784329572648,3,3629,0.26680419804518507,2409
0.09167586828700301,5,1528,0.4411953212626182,2462
0.2002981621142792,7,599,0.24605431821823426,6414
0.07378206960679211,6,1213,0.5976005447844897,2263
0.06719647002218904,6,1155,0.634493670886076,2142
0.08525827300442604,7,910,0.5828993751001442,2230
0.08506930229078438,6,1178,0.5355111360358917,2275
0.21462152456137995,6,780,0.1916359557763179,7106
0.12970132469484247,7,786,0.3960503124499279,4401
0.24807769147209652,3,1509,0.0576630347700689,7377
0.07744225155812248,7,856,0.632831277038936,2192
0.18070796513872867,4,1454,0.1633151738503445,6392
0.13974590144025012,6,893,0.3228849543342413,4709
0.1285836353394148,7,790,0.39416760134593815,4151
0.2250168398108165,5,933,0.1467913795866047,6567
0.24511912916567996,3,1554,0.061708860759493674,7377
0.22457179175483577,4,1220,0.11236180099343054,6676
0.08846013580702661,5,1576,0.4505688190995033,2342
0.09415958424178682,7,908,0.5326470116968435,2317
0.18121477581901269,7,624,0.27577711905143404,5664
0.10781671632763834,5,1451,0.37419884633872774,2404
0.19694502615611598,7,603,0.24505287614164398,5743
0.16328413016192894,5,1101,0.23329594616247395,6264
0.16018175369808058,5,1116,0.24282967473161352,6049
0.21570938496775716,7,597,0.22215991027078993,5764
0.19210655434853557,6,781,0.2240626502163115,5929
0.05531555299945834,5,1410,0.6537413875981414,2141
0.05989182742920314,5,1513,0.6275036051914757,2035
0.17031169049120315,6,790,0.264440794744432,5487
0.14723841512445512,6,897,0.30822384233295946,5439
0.10203693106859829,5,1467,0.3970317256849864,3164
0.13373121746296035,3,2812,0.17318939272552475,5353
0.20158206374657212,3,2012,0.09333440153821503,7153
0.215322296931586,3,1879,0.0818378464989585,7062
0.16224461357800884,5,1089,0.2382030123377664,6401
0.12707389617142062,6,962,0.3621014260535171,4433
0.10413935229902141,7,903,0.4909669924691556,2227
0.1543836941538507,4,1577,0.2051554238102868,6331
0.11294992371287621,6,1050,0.39751241788174974,3212
0.1628190274094446,6,851,0.2720317256849864,5525
0.18533047650192752,3,2126,0.10723441756128825,5917
0.06321584218387898,4,2441,0.5154021791379587,2102
0.05021349300454945,4,2291,0.6077351385995834,2027
0.0924554277681486,7,951,0.5445441435667361,2293
0.22890229954375624,7,574,0.2026518186188111,6610
0.17925815264571182,7,598,0.2807843294343855,6316
0.08439207038740457,5,1645,0.4672127864124339,2310
0.22805279236472376,5,947,0.14230491908348022,5767
0.14399118805746802,4,1674,0.2220597660631309,5231
0.14521835133573213,6,896,0.3139921486941195,5248
0.23710838876853102,3,1611,0.0687189552956257,6779
0.061897338436668004,4,2434,0.5289617048549912,2141
0.09303565492574371,3,3729,0.26412033327992307,2334
0.1671542650309445,5,1094,0.22572504406345137,5667
0.08909730191640082,4,2280,0.37700288415318056,2449
0.18590540184179155,3,2149,0.10663355231533408,6524
0.09281845786734405,4,2221,0.3597580515942958,2448
0.06983139411976287,7,862,0.6699447203973722,2074
0.09139703192816795,5,1556,0.43981333119692356,2333
0.13454680685441245,7,724,0.38577551674411154,4381
0.08522765983461597,7,942,0.5742469155584041,2148
0.07693840498466947,7,908,0.6273233456176894,2213
0.22205637724378818,4,1237,0.11338327191155263,7258
0.11407944071946158,7,862,0.4437189552956257,3375
0.12215173730365073,7,812,0.4265742669443999,2468
0.06105408190024553,7,755,0.7276277840089729,1984
0.12147392470041084,4,1918,0.2724323025156225,4409
0.10296143546431594,4,2058,0.3287734337445922,2445
0.1720970134683577,5,1011,0.22260054478448968,6194
0.09107805953448134,7,920,0.5564412754366287,2151
0.22767309061256813,7,556,0.20145008812690274,7404
0.23593332418391105,5,899,0.1284249319019388,6794
0.06996621143535804,3,4376,0.3546506970036853,2157
0.07148059125771544,5,1632,0.5491107194359878,2182
0.0730652876221976,6,1121,0.6041099182823265,2213
0.1739138512620624,5,1068,0.21603108476205737,6424
0.07439379284192459,4,2425,0.45090930940554397,2205
0.22047646358605327,4,1277,0.11598702131068739,6024
0.2008543029875785,3,2006,0.09273353629226086,6652
0.21396177164760483,4,1292,0.12421887518025958,6426
0.1552121053772042,6,892,0.29131950008011537,5254
0.2493354423038307,4,1098,0.08726566255407787,8036
0.058835020588832256,7,632,0.7465550392565294,2018
0.1302529928372227,3,2830,0.18246274635475085,5149
0.11478733378752724,5,1376,0.3478008331998077,4214
0.2397290997425282,5,870,0.12588126902739946,7337
0.16537219169951858,7,662,0.3051994872616568,5381
0.21123819308894504,7,580,0.2289697163916039,6541
0.08406823873170377,5,1598,0.4761456497356193,2237
0.24572682878008778,6,723,0.1487942637397853,7185
0.14972790937526304,6,863,0.30648133311969233,5065
0.14873441525412917,5,1173,0.2602948245473482,6146
0.24417694570914755,3,1568,0.06259012978689313,7400
0.126146472243429,5,1293,0.31477327351386,4513
0.1295050049109986,4,1751,0.2531845858035571,5027
0.16695054056098735,5,1092,0.23061208139721198,5621
0.07561052210955739,6,1169,0.587866527800032,2168
0.11421712528237099,4,1939,0.2941035090530364,3964
0.0886416644890261,4,2272,0.3787854510495113,2468
0.07065669582140993,7,877,0.6620733856753725,2099
0.22322892126620403,4,1288,0.11276237782406666,6026
0.1678662332254952,3,2407,0.12558083640442236,5748
0.12173455830558225,6,1004,0.3780644127543663,4036
0.1317338754733426,6,912,0.3519067457138279,4526
0.13630380073747095,7,770,0.37516023073225446,4313
0.17662983642894187,6,782,0.24743630828392885,5656
0.2353538782977987,7,603,0.1919964749238904,6021
0.23655592393139652,5,878,0.12938631629546546,7377
0.12829839590613268,4,1806,0.2589328633231854,4635
0.11585249191955392,7,848,0.4422368210222721,2939
0.140209300037051,4,1676,0.22872937029322224,5450
0.1635868460856985,4,1548,0.1909750040057683,5569
0.14236358228994966,7,742,0.3621014260535171,4937
0.1817506819633402,7,630,0.27363403300753086,5726
0.16087980467595275,4,1537,0.19568178176574266,5500
0.11414310933881522,6,1080,0.40211905143406507,3248
0.11914616115252652,7,862,0.4337245633712546,4042
0.1257185575119462,6,949,0.3695721839448806,4422
0.06892795364987775,3,4467,0.3552916199327031,2245
0.08321252648279462,6,1166,0.5447444319820541,2298
0.19462276042907722,3,2101,0.0967192757570902,6365
0.127819342304416,7,777,0.39957538855952573,4220
0.09290779451202874,3,3664,0.26800592853709343,2373
0.16253448211497146,7,675,0.3138319179618651,5450
0.20110790849468546,3,1957,0.09579794904662714,7254
0.10148447246907429,5,1461,0.4009573786252203,2251
0.2153579763847489,4,1257,0.12357795225124178,5987
0.2355009719250099,7,543,0.1905343694920686,7366
0.16947890581476815,4,1510,0.17889761256208941,5670
0.18378953179831592,6,795,0.23489825348501842,6344
0.06051519806461108,3,4506,0.40618490626502163,2080
0.23910397820438128,5,892,0.12924611440474282,6710
0.12849694685298876,7,754,0.3982134273353629,4160
0.23478008010908596,7,559,0.19265742669444,6566
0.16579550495004852,4,1516,0.18738984137157508,5774
0.050923759768665526,4,2269,0.6033287934625862,1984
0.05770839986468715,5,1493,0.6330716231373177,2126
0.1860837611339844,5,1013,0.19664316615926936,6207
0.16253360276638662,5,1093,0.2344776478128505,6322
0.05530648744121487,3,4510,0.4367489184425573,1939
0.1986919922444771,6,767,0.21326710463066817,5794
0.22042906741383633,4,1245,0.11416439673129306,7337
0.14928349648786166,4,1594,0.21382791219355873,5352
0.143151488071451,7,735,0.35364925492709504,4739
0.0510946217669255,6,866,0.7417881749719596,1992
0.2073299424987199,4,1348,0.1297668642845698,7303
0.11614321334922109,7,834,0.4402339368690915,3413
0.22575272395650792,4,1245,0.11134033007530844,6198
0.12461211751161061,5,1281,0.32308524274955935,4277
0.16301558212614112,4,1532,0.19191635955776318,5577
0.10406835763986551,3,3362,0.23970517545265183,3780
0.08211766251698374,5,1606,0.4903460983816696,2220
0.2049815806762656,5,1001,0.1692036532606954,5928
0.1493180957692563,7,706,0.3454574587405864,5033
0.15729758475045014,4,1581,0.20293222240025638,5693
0.2430831906963471,7,563,0.18626822624579395,6501
0.24271598244443077,6,678,0.15490306040698607,6668
0.2211284243404807,3,1763,0.07847300112161512,7180
0.08752185855300672,6,1105,0.5254967152699888,2334
0.16885453886031598,5,1087,0.22468354430379747,5567
0.22562948493110752,4,1213,0.10887678256689633,6680
0.12489278728978755,5,1302,0.3236660791539817,4308
0.070221233187117,4,2483,0.4730612081397212,2251
0.2121925804479844,6,758,0.19035410991828233,6497
0.14635271027243435,5,1188,0.26363964108315974,5938
0.16287853607183572,5,1076,0.23870373337606152,5577
0.2464288592635689,4,1106,0.09281365165838808,7354
0.17144228609881443,4,1494,0.17461144047428298,5832
0.13499587713322028,5,1199,0.2993710943759013,4741
0.12399687356943956,5,1300,0.324567377022913,4382
0.13352385853080911,4,1741,0.24471238583560326,5536
0.07367981663573375,5,1613,0.5323065213908027,2119
0.20895011168351435,4,1313,0.12556080756289056,7169
0.21754337163740822,5,946,0.15586444480051273,6583
0.10687942691468177,3,3348,0.22546466912353788,3458
0.11075932368198882,5,1403,0.3628825508732575,3833
0.22486685126696265,6,732,0.18041980451850664,6595
0.05479407110559109,7,596,0.772792821663195,1951
0.15409148875344553,6,829,0.2952852107034129,4862
0.1427351429363002,6,904,0.31819820541579874,5440
0.18802535391569197,3,2090,0.10699407146290658,6353
0.0826783400298909,4,2363,0.40782727127062973,2063
0.18366614815903076,6,790,0.23932462746354752,5839
0.1253468015749753,7,790,0.40979009774074665,3837
0.17374295563392841,5,1062,0.21649174811728888,5681
0.05801900197455519,7,641,0.7533247876942798,1931
0.14234543943690187,4,1715,0.22290097740746675,5968
0.15445017879647444,3,2504,0.14496875500721038,5394
0.09286528057099733,3,3623,0.26722480371735297,2398
0.07792473083582414,5,1639,0.5049671526998878,2138
0.08769486060246029,6,1206,0.5107354590610479,2350
0.11882821561266961,4,1921,0.27908187790418204,4280
0.0693620298609943,6,1165,0.6239785290818779,2113
0.2394639591459209,6,675,0.158207819259734,6671
0.13099881229916346,4,1720,0.25238343214228487,4852
0.21179392050134982,4,1307,0.12425893286332318,6550
0.24488342462176932,6,687,0.1488743791059125,7218
0.06614705600054782,6,1102,0.644287774395129,2087
0.1803338935869988,3,2176,0.11526598301554238,6531
0.22428181734824282,4,1240,0.11164076269828553,7330
0.17684688679334565,5,1073,0.2106633552315334,7031
0.13580522427148256,5,1207,0.2923009133151738,4659
0.13621527152758767,3,2754,0.16832238423329596,4949
0.057179777201471785,7,638,0.7549671526998878,1930
0.15692015025785505,4,1567,0.1978448966511777,5482
0.2487085993573695,4,1075,0.09008972921006249,7418
0.2417415051943868,3,1564,0.06523393686909149,7857
0.05807984576843264,7,650,0.7523634033007531,2011
0.19115940072589765,4,1365,0.1498758211825028,7111
0.11035297333938617,7,847,0.4668722961063932,2375
0.23059783068122736,5,906,0.13701730491908348,7312
0.05902294914185571,7,699,0.7355391764140362,1992
0.2371748204022161,3,1583,0.06819820541579875,7528
0.21749514875755538,3,1814,0.08041579875020029,7330
0.07350087645052031,7,854,0.6515382150296427,2029
0.06196486746345984,7,714,0.7233616407626983,2028
0.2169415328653872,5,918,0.15494311809004968,7500
0.08115153419491589,3,4030,0.30988623618009936,2353
0.1569796305951741,7,675,0.32849302996314694,5327
0.23314897157574194,4,1166,0.0998037173529883,6744
0.16348962270986467,7,680,0.308163755808364,5133
0.1294466602945648,7,770,0.3971118410511136,4395
0.13900321097079843,7,755,0.36821022272071785,4510
0.0626234341407742,6,1084,0.663775837205576,2018
0.24375046427231978,6,754,0.15013619612241627,6634
0.11213083701621657,5,1362,0.3589969556160872,3892
0.08787269833457077,3,3883,0.2859117128665278,2343
0.10720946036807906,4,2014,0.3168162153501041,3499
0.2428746389782958,6,672,0.15578432943438553,7350
0.06885721069760141,7,834,0.6819019387918602,2058
0.22346060810023627,5,958,0.14380708219836566,7350
0.19156877888028956,6,811,0.2272872937029322,5715
0.21600383583180566,3,1831,0.08155744271751322,7301
0.2451795080735793,5,867,0.12285691395609678,6159
0.21843093110337436,5,941,0.15065694600224322,6597
0.2386764702555706,7,577,0.18867168722961064,6635
0.07538705135818397,4,2430,0.44934705976606315,2296
0.20915771303339403,4,1294,0.12838487421887518,6532
0.15913513881620955,4,1571,0.19808524274955935,6209
0.15869911901597214,3,2538,0.13555519948726166,5610
0.22978431526410276,5,890,0.14058243871174492,6011
0.2443607637293423,6,679,0.15662554077872134,7425
0.19096766460863618,7,639,0.25777119051434066,5815
0.14658767789435678,7,690,0.34717993911232176,4937
0.14128077158036906,3,2665,0.16349543342413075,5024
0.12726829144463636,4,1809,0.25843214228489025,4708
0.12231980591453254,4,1828,0.2720517545265182,4249
0.12830136833688627,4,1743,0.25500721038295143,4926
0.06795064705023907,7,832,0.6838046787373818,2104
0.06548721705208765,3,4433,0.37451930780323667,2050
0.20597396877446233,3,1933,0.08960903701329916,6588
0.13921457858404523,7,701,0.37375821182502805,4823
0.2361368977089241,7,549,0.19590209902259254,6740
0.1724442017187905,4,1471,0.17172728729370293,6398
0.057035196436883956,4,2363,0.5626502163114886,2071
0.0815046682634959,5,1540,0.49218875180259575,2324
0.09116395860260151,5,1597,0.44109517705495915,2287
0.24514720487793212,7,571,0.18076029482454734,6088
0.09374084523032698,5,1552,0.4277759974363083,2414
0.15315113525761026,3,2533,0.14601025476686427,5593
0.23723538632803925,5,913,0.1291459701970838,7263
0.24543854598287146,5,883,0.12419884633872777,6750
0.09727208707670892,5,1528,0.4132751161672809,2335
0.05982352875000803,5,1517,0.6215350104149976,2104
0.08072036650755171,7,901,0.6031485338887999,2197
0.06266569574051162,7,706,0.7293102066976446,2090
0.08902484821846729,4,2236,0.37864524915878867,2439
0.1637139429407471,4,1551,0.18432542861720877,6126
0.23248975925912835,6,695,0.16936388399294985,7222
0.157443776738868,5,1138,0.24845777920205095,6133
0.17519791133981616,5,1050,0.21589088287133473,5620
0.09037345032190823,3,3816,0.27495593654863004,2270
0.21011672413477006,4,1336,0.12544063451369972,6397
0.17355778170111663,6,801,0.25358516263419323,6050
0.22282736583854496,7,597,0.20982214388719755,6618
0.23976862140115685,6,700,0.1571262618170165,6697
0.11958015515131847,4,1897,0.27497596539016184,4514
0.06811581170708787,3,4423,0.36059926293863165,2162
0.0951857915833565,3,3525,0.26464108315975005,2312
0.13756831313516743,4,1759,0.2344576189713187,4943
0.2391387303648947,5,900,0.1284649895850024,6640
0.12566196447468306,7,788,0.41183303957699086,4186
0.204154642733074,7,572,0.2385835603268707,5848
0.15809533843415102,3,2451,0.1377784008972921,5730
0.08656175408619532,6,1217,0.5210302836083961,2348
0.11414682379069033,4,1937,0.28617208780644127,4471
0.18063837700456375,3,2230,0.11264220477487583,5849
0.1845706789369787,5,1008,0.20056881909950328,6578
0.13695194936180924,3,2746,0.17084601826630347,5233
0.09572912053242294,4,2168,0.3518867168722961,2342
0.1943813559025353,5,1001,0.18823105271591092,6462
0.08377460832254296,4,2389,0.39967553276718476,2297
0.23733393837302535,5,892,0.1277038936067938,6515
0.08758071580729535,5,1540,0.4575188271110399,2235
0.07146247256650409,6,1144,0.6128625220317256,2176
0.14952954047307576,3,2512,0.1529202050953373,6159
0.1539099196219388,3,2534,0.1435867649415158,5503
0.15163858295564897,5,1090,0.25821182502804035,5474
0.13733349786776788,4,1716,0.23878384874218875,4932
0.2489629785659217,6,657,0.1516383592373017,6738
0.14725612253411638,3,2599,0.15310046466912353,5486
0.14558931614796622,5,1153,0.275676974843775,5355
0.13435321254291227,7,758,0.38657667040538374,4617
0.06336515094029259,3,4386,0.393666880307643,2072
0.16859132622992323,4,1501,0.1819820541579875,5959
0.09559355444463649,7,911,0.5285611280243551,2288
0.17752179604580998,5,1021,0.21390802755968594,5707
0.060166692389695436,3,4585,0.40047668642845696,2039
0.24627742025060034,4,1129,0.09201249799711585,9383
0.14380101580253446,6,872,0.31481333119692356,4807
0.22935107431813967,7,599,0.2033728569139561,6679
0.14511223464658696,4,1651,0.22181941996474924,5478
0.06206616371484435,5,1523,0.6150056080756289,2121
0.2144427092187614,6,756,0.18947284089088287,6570
0.17963674593342688,3,2265,0.11382390642525236,5905
0.20635140951478903,4,1338,0.12920605672167923,7235
0.13563397270177469,6,893,0.3397892965870854,4834
0.17758734884932897,3,2260,0.11744912674250921,6530
0.2212458007593215,6,718,0.18470597660631308,6580
0.1762130885743775,5,1018,0.21182502804037814,6189
0.11953472696718066,7,840,0.43068017945842013,3656
0.18250591887323997,3,2164,0.11077952251241788,6320
0.18437083772281349,7,614,0.2707098221438872,5872
0.24211739250132502,4,1100,0.09591812209581797,7636
0.12418246430833385,3,2917,0.19670325268386477,4482
0.13501635350282626,6,922,0.34113122896971637,4929
0.21242459223741184,5,939,0.1632951450088127,5954
0.15115246294854826,7,698,0.3394087485979811,5250
0.19731461862314664,3,2065,0.09585803557122256,5912
0.1419418928907184,3,2655,0.1629346258612402,4909
0.0930990283625401,5,1531,0.43003925652940234,2306
0.19904076855620217,7,651,0.2423289536933184,5877
0.07623103383694199,5,1633,0.5181461304278161,2198
0.08971673270626163,6,1113,0.5079915077711905,2353
0.17536499655684173,7,655,0.28581156865886875,6222
0.19945396003841398,7,619,0.24355071302675854,5868
0.22893757737356302,5,915,0.1443278320781926,6695
0.10451729948317834,6,1117,0.4319019387918603,2485
0.07214485172011087,5,1650,0.5406785771510976,2102
0.24120933190452581,6,729,0.15594456016663996,6655
0.0808846176044285,5,1593,0.49397131869892646,2354
0.08953339645092791,5,1549,0.455235539176414,2428
0.10826589071169315,5,1416,0.37003284730011216,3114
0.1558782708052575,6,855,0.2923009133151738,5456
0.2265651132068156,6,745,0.17497195962185547,7213
0.20210920454597342,7,579,0.24435186668803077,6468
0.19163151076852702,6,757,0.2254246114404743,6363
0.08503611357120074,3,3923,0.29300192276878706,2350
0.12153652630519485,5,1256,0.33342012497997114,4486
0.14568098521733558,4,1663,0.219576189713187,5891
0.07948519069711718,3,4041,0.3150336484537734,2353
0.10468594042533451,3,3361,0.2358796667200769,2563
0.11166664079056886,5,1392,0.3577551674411152,4139
0.07545523966580786,7,871,0.636957218394488,2234
0.16004793838165154,5,1094,0.23874379105912513,5619
0.1910056393048386,5,1001,0.19345858035571223,5656
0.06398632629537225,3,4430,0.3815294023393687,2222
0.14622462035262995,6,879,0.30782326550232336,5586
0.20644223905355902,3,1880,0.08864765261977248,6594
0.1995980257904894,7,565,0.2488984137157507,5849
0.2130146192437508,7,569,0.22606553436949206,6554
0.1396481266341214,7,753,0.36794984778080436,4877
0.21411141652797216,4,1298,0.12586124018586764,6517
0.0981506142428539,3,3510,0.254846979650697,2342
0.12216211228350307,4,1904,0.2702491587886557,4235
0.08527111528356027,6,1219,0.5283007530844416,2210
0.14349690788571437,4,1622,0.22262057362602147,5200
0.12841200448308865,7,771,0.3974923890402179,4430
0.09818542328286245,3,3505,0.25054077872135877,2433
0.2003561418461563,3,1996,0.09375500721038295,6658
0.11276935442232933,4,1953,0.29893045986220157,4428
0.10456086602916714,6,1130,0.44049431180900495,2422
0.07617806617009902,6,1168,0.584782086204134,2349
0.13776434036038976,4,1685,0.24056641563851947,5348
0.11059292576746041,6,1056,0.41830235539176414,2403
0.12385456826819373,6,992,0.37235619291780164,4083
0.09719945252411054,5,1473,0.4168202211184105,2348
0.2026310979639801,5,999,0.17270870052876142,5868
0.2360006694709435,3,1635,0.06729690754686748,6664
0.14958637055777751,4,1633,0.21224563371254607,5419
0.1785996846681665,5,1073,0.20811969235699407,6532
0.2234344553213412,3,1763,0.07576910751482134,5918
0.2497659274667317,5,861,0.12069379907066176,6721
0.17270329694596642,3,2259,0.1222560487101426,6522
0.22795589330797378,6,706,0.17288896010254767,6044
0.23172164931112843,3,1679,0.06946002243230251,7518
0.20829029756152445,3,1919,0.08524274955936549,7202
0.14218627821462204,6,896,0.32669043422528443,5234
0.06623080008477987,4,2490,0.4962546066335523,2023
0.05316111108802677,4,2415,0.5786732895369332,1995
0.14544012665658493,4,1651,0.22197965069700368,5703
0.14886290670692354,4,1638,0.21360759493670886,5302
0.13147247757259445,6,956,0.34968354430379744,4484
0.1636334702582729,6,803,0.2731333119692357,5345
0.16043254066088541,4,1547,0.19321823425733056,6310
0.2173226082065386,6,723,0.18829113924050633,5978
0.07173142065245248,6,1120,0.6109397532446723,2176
0.0950355332211091,5,1514,0.42873738182983495,2342
0.2086009957919261,5,977,0.16619932703092452,6059
0.21956737344473093,7,586,0.2143887197564493,6632
0.24896484272417357,5,808,0.12047348181381189,7475
0.22458240327741685,4,1212,0.11126021470918122,6829
0.22797980141446622,5,897,0.13869972760775517,6700
0.11286958852598097,7,878,0.45281204935106556,2451
0.1303323268018753,6,975,0.35310847620573627,4558
0.10361702096411021,3,3389,0.2365806761736901,3117
0.1712598796385431,5,1054,0.22165918923249478,5494
0.23776107084140768,6,709,0.15804758852747958,6753
0.11892817730232355,4,1957,0.2786612722320141,4225
0.16140035637629005,7,689,0.31623537894568177,5401
0.10925992609069701,7,868,0.4698365646531005,2264
0.0839599947545415,7,937,0.595297228008332,2148
0.08903710596373114,3,3780,0.27986300272392245,2376
0.06158906890762599,5,1555,0.6064532927415478,2150
0.2398587046018515,5,896,0.12722320141003043,6717
0.13057592170152593,6,945,0.3511456497356193,4513
0.21682417840042162,7,546,0.2223401698445762,6563
0.18626589453793824,4,1445,0.15700608876782568,5836
0.08838423228221709,5,1572,0.45916119211664796,2175
0.08509244931581757,6,1177,0.5299030604069861,2308
0.212397640302109,6,715,0.1978649254927095,6462
0.10294234212390747,6,1124,0.44670325268386474,2395
0.23265703674039517,4,1179,0.10599262938631629,7420
0.07801108093789813,7,907,0.6221559045024836,2138
0.18554172289089393,3,2120,0.10693398493831117,6509
0.21289477520618677,5,1001,0.15652539657106232,6007
0.097051277683129,6,1125,0.4719996795385355,2261
0.10524147269131322,3,3344,0.23642044544143567,3419
0.24290377722784035,5,866,0.12516023073225443,7356
0.10291952106923166,5,1433,0.39274555359717994,2986
0.13599140998000958,6,920,0.3369652299311008,4855
0.13650311864847323,3,2816,0.1684826149655504,5029
0.10060694998593672,4,2060,0.33033568338407304,2416
0.20515821728741812,4,1323,0.1301874699567377,6625
0.20436986864583107,6,777,0.20461464508892804,6582
0.12566360284475714,4,1827,0.26221759333440153,4457
0.21702515821614676,5,960,0.15350104149975966,6617
0.09261498687980048,6,1166,0.48832318538695724,2410
0.05086115513353573,6,841,0.7479170004806922,1912
0.16423347241114822,3,2400,0.1322904983175773,6283
0.2488155544904757,7,580,0.1740306040698606,6867
0.057728861965376924,3,4608,0.4200248357634994,2054
0.09159961474169212,3,3752,0.2672448325588848,2455
0.15378292849741684,3,2501,0.1477727928216632,5543
0.21198814728897414,4,1270,0.12355792340970999,7279
0.06780840101501065,7,840,0.6841051113603589,2123
0.12904693075177887,4,1804,0.25144207659029,4746
0.19941516012597726,6,767,0.20942156705656145,5686
0.12430864168127231,5,1321,0.32292501201730495,4460
0.0877672840951278,3,3782,0.2836684826149656,2319
0.08909916547931747,5,1556,0.45375340490306043,2283
0.13200975738299886,3,2788,0.1768146130427816,4980
0.14588341496117824,5,1127,0.27189152379426373,5589
0.22236288356320283,5,921,0.1461504566575869,7278
0.17845048371359873,5,1046,0.21016263419323827,5733
0.1880803909031003,4,1423,0.15243951289857394,5875
